Periodo,PIB,inflacion_subyacente,inflacion_no_subyacente,tasa_desocupacion,tasa_participacion,tasa_informalidad_laboral,importaciones_manufactura,exportaciones_manufactura,formacion_bruta_capital_fijo,turismo_interior,prod_laboral_constructoras
2011/02,-0.03944070868110282,-1.3912425698822617,-1.9889103624658862,1.4821525221569207,0.25144027384702244,0.5663334270293459,-0.5776753603960173,-0.5524748757845949,2.1399856280992875,0.11577801703056916,0.4091551429792251
2011/03,0.4900042647145228,-0.9856180695077004,0.16833888058275043,-0.9134761780244576,0.6114985490381913,0.7156226182160125,-0.44687133984096894,-0.530789533222105,-0.5143271122668354,0.17039568604876792,-0.18497695503248382
2011/04,0.10169302669727028,0.23125543161598475,2.061634666400361,-0.5648041706321419,0.4625817874145093,-0.6171258449400239,-0.4198052573415293,-0.5183214631918499,1.0898602119039096,0.18621478601382982,-0.08331246244868143
2012/01,0.1795255758031703,0.3073100254362151,-0.2715835481356271,0.2838893683710604,-0.33069304212767214,-0.4218126485885061,-0.5376915964140656,-0.5507815330263696,-0.8754269920724286,-0.2049854167059135,-0.6728113755101929
2012/02,0.06533750365752711,-0.90956347568747,-1.343690800345599,-0.6974437217969638,0.693659973978248,1.1404200102049287,-0.36451848203449133,-0.32889702568868573,-0.0739142448733367,0.12856014717156383,0.5552714679224062
2012/03,-0.05524329104619739,-0.7321027567735994,0.6375894712156867,-0.4803473351683864,-0.4186344585493773,-0.49387086647638795,-0.34816342646975046,-0.41148818436956325,0.7333215597760864,-0.11193924433363674,0.1501721712316414
2012/04,0.1199887646782716,-1.5180002262493124,1.1100987465057957,0.8816873625812083,-0.9018666174571869,-0.6800775305923921,-0.20496734346993242,-0.27583176346636246,-1.645778849001637,-0.15646644764204948,0.25013989998836916
2013/01,-0.11232700959106948,0.5861768694437259,0.5072420849287598,0.24272007517721156,-0.1472963730801804,-1.5532082964325409,-0.478772208720763,-0.5365992583196082,0.4456614388524007,-0.09616802036129354,-0.3136595527595496
2013/02,-0.28015124243005274,-1.4926486949759021,-1.3241386924025598,0.09183410271770587,0.9411977526461615,0.1987341690186617,-0.18453199789873012,-0.22737970630385412,-1.4538200750228047,0.09413860000084778,-0.6389506683951734
2013/03,0.06965636375784257,-1.4165941011556717,-0.03044088350481271,-0.2104278956851508,-0.2313234526252834,-0.39526865424736446,-0.19034898538670234,-0.2161803499705226,-0.2098894248303435,0.13579481196192938,0.27381152814076687
2013/04,0.02361619513031192,-0.8588604131406496,1.6217122376819832,-0.5008569027715534,1.0197317747766752,2.056452333785642,-0.16751592435979473,-0.16612494856681642,0.552330642879552,0.1141397115937529,-0.06821887922461274
2014/01,0.08037123737760798,0.8650437134512372,0.10642387209646029,1.4095134960228985,-0.7956015759223449,-0.5347961327169691,-0.3706775396366107,-0.4226427262117727,0.37232957235531383,-0.16942650753427255,0.5647776802977209
2014/02,0.2870411321267389,-1.0363211320545205,-1.496848979232738,-1.250643606578351,-1.0943707985927256,-1.1522434669467752,-0.06713291177829034,-0.055330256856183785,-0.10657358121295057,-0.04594433093802465,0.21598384102692536
2014/03,-0.08536421091877977,-0.7828058193204196,0.3214970594698894,-0.08593523775538478,0.7458384597719032,0.6004231610275538,0.01698104829770237,-0.008274738831916865,-0.5024025931913183,0.06765918454593932,-0.14327612997561834
2014/04,0.14431799912736976,-1.1123757258747506,1.4913648513950564,-1.6890587145452673,-0.1406373618654028,0.9031923402855258,0.06722735542998766,0.10024644050904401,0.8676838878561025,0.0017094972314039905,0.4712058754484922
2015/01,0.0223813243939355,-1.0870241946013406,-0.3302398719647441,0.33182169550352825,-0.4000378080773743,-0.4275561643740934,-0.2658328114655533,-0.2685875379300424,-0.36122170642646,0.2911508439275822,0.28299191895587233
2015/02,0.15346325927310644,-1.2898364447886215,-1.6923700586631278,0.4190339904015463,0.1988207937517096,0.2828524484819353,0.010391938755611492,-0.014222905097270071,0.8965493254427322,0.12039484722001788,0.2886056841734705
2015/03,0.2548292908445427,-0.656048162953369,-0.20315117033499058,-0.5757000069101509,-0.07143541735771912,-0.5827909693304075,0.04698391357467053,-0.01691291676298721,0.5504381903341612,0.42721848935274315,0.47761711138983903
2015/04,-0.24119732568741972,-1.0109696007811104,0.9439058289899642,0.34536058675088743,0.14145239216265337,0.2158069069741557,0.03131303488205032,0.0036729590338158338,-1.406256419057379,0.255007657532253,-0.547745262421742
2016/01,-0.17944001774171914,-0.22507213130539747,-0.05651036076219807,-0.42580738193591566,-0.5790477636304829,-1.5109368080742926,-0.30917879304295076,-0.3575544482158499,0.14351404279842195,-0.2940924339955135,-0.2365382973126453
2016/02,0.008263860513828913,-0.8081573505938298,-2.0019451010945786,-0.5866637669287147,-0.23396253367562034,0.08218096096721993,-0.09352269582816274,-0.09491314325332494,-0.25905936199253327,-0.09711141520803593,0.2375461522426765
2016/03,0.15211701369358632,-0.40253285021926805,0.27587547426946496,-0.18470413581913062,0.8219181230231845,-0.2651878162501622,-0.018036671119762128,-0.05462716653783096,0.18613156971582556,0.060703801170093906,0.005158589747151597
2016/04,0.2347548132843649,-0.12366600621175669,1.1003226925342764,-0.5461951293698166,-0.309632435760859,-0.07139699264483124,-0.00307752545628887,0.07967521172732994,0.5068933903095819,0.23405799255512863,0.6212352717979307
